위도,경도,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,daylight_duration,sunshine_duration,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,pressure_msl_mean,soil_temperature_0_to_7cm_mean
37.5418,126.677,2025-05-26,3.0,25.4,12.2,18.0,26.6,11.7,17.8,0.0,0.0,0.0,0.0,3.56,8.9,209.0,25.39,4.78,52061.74,45384.73,67.0,93.0,31.0,10.7,13.1,6.7,1017.0,19.9
37.5418,126.8392,2024-05-15,63.0,18.4,6.7,12.2,17.2,2.6,10.2,19.8,19.8,0.0,11.0,5.87,10.9,341.0,9.41,1.74,51108.63,14555.05,82.0,98.0,56.0,9.0,11.6,5.8,1013.2,14.1
37.5418,126.8392,2024-09-09,1.0,31.1,22.6,26.4,36.4,26.6,30.9,0.0,0.0,0.0,0.0,2.38,5.1,145.0,19.71,4.09,45620.57,42083.52,81.0,96.0,59.0,22.6,23.9,21.5,1013.3,26.8
37.5422,126.9719,2025-04-21,3.0,24.5,11.8,17.9,24.2,10.8,17.9,0.0,0.0,0.0,0.0,3.23,8.5,151.0,20.68,3.8,48202.8,43888.89,74.0,91.0,45.0,12.6,16.2,10.0,1014.4,17.0
37.5422,126.9719,2025-05-02,3.0,17.6,7.3,12.2,15.0,4.3,9.6,0.0,0.0,0.0,0.0,5.15,13.1,285.0,24.14,3.84,49624.8,39600.0,65.0,82.0,39.0,5.3,7.7,3.5,1010.1,13.1
37.5422,126.9719,2025-06-25,63.0,23.6,19.3,20.9,26.3,20.3,22.7,8.1,8.1,0.0,16.0,3.15,7.3,90.0,7.4,1.74,53107.87,787.5,84.0,96.0,76.0,18.0,20.8,15.5,1006.6,21.2
37.5422,126.9719,2025-11-05,3.0,16.3,4.2,9.5,14.4,1.7,7.5,0.0,0.0,0.0,0.0,1.52,4.7,28.0,12.7,1.82,37735.0,35664.04,71.0,83.0,46.0,4.2,6.6,1.4,1025.0,9.4
37.5454,126.9402,2025-07-30,3.0,38.0,27.8,32.2,39.9,32.6,36.2,0.0,0.0,0.0,0.0,3.15,9.2,106.0,20.98,5.37,50901.43,41180.17,55.0,75.0,26.0,21.2,23.9,15.1,1000.9,35.6
37.5454,127.2239,2025-02-08,3.0,-4.1,-13.1,-9.1,-9.3,-18.4,-14.3,0.0,0.0,0.0,0.0,4.69,10.9,290.0,14.41,1.07,38048.94,36001.52,54.0,68.0,35.0,-17.1,-13.9,-19.2,1028.2,-6.5
37.5454,127.2239,2026-03-15,51.0,9.8,2.2,5.1,6.8,-0.1,2.5,0.3,0.3,0.0,3.0,2.72,6.3,262.0,9.17,1.28,42905.21,9535.81,74.0,84.0,48.0,0.6,2.5,-0.9,1026.0,5.9
37.5457,127.1423,2025-01-04,2.0,3.0,-5.2,-1.9,-1.2,-8.8,-5.8,0.0,0.0,0.0,0.0,2.3,5.7,253.0,10.33,0.99,34789.98,32400.0,55.0,73.0,29.0,-10.4,-7.3,-14.4,1027.2,-0.2
37.5457,127.1423,2025-08-09,61.0,26.0,22.8,24.2,30.5,27.0,28.8,5.0,5.0,0.0,10.0,1.88,5.2,165.0,9.07,1.86,49754.09,10505.07,88.0,98.0,71.0,21.9,23.1,19.7,1004.6,25.2
37.5473,126.8745,2024-09-19,53.0,29.5,24.8,26.6,36.4,29.9,32.6,2.6,2.6,0.0,7.0,2.31,5.8,106.0,11.21,2.31,44193.04,19868.63,91.0,99.0,79.0,25.0,25.8,24.1,1014.5,26.8
37.5473,126.8745,2024-12-26,3.0,2.2,-4.9,-1.2,-1.6,-10.5,-6.3,0.0,0.0,0.0,0.0,4.66,10.5,298.0,10.0,1.16,34474.62,32400.0,61.0,86.0,46.0,-8.0,-0.8,-12.9,1025.3,0.8
37.5473,126.8745,2025-09-12,63.0,26.2,20.1,22.8,28.3,21.5,24.8,6.4,6.4,0.0,7.0,4.39,8.6,92.0,8.15,2.01,45229.61,5468.73,80.0,92.0,66.0,19.2,20.3,18.3,1014.0,23.0
37.5476,127.0709,2025-09-04,63.0,28.6,22.5,24.8,32.9,26.2,28.8,26.3,26.3,0.0,13.0,2.47,6.8,63.0,11.22,2.35,46357.27,20805.58,86.0,97.0,69.0,22.2,23.1,21.2,1010.8,25.2
37.5476,127.0709,2025-09-21,3.0,25.5,15.9,20.1,26.2,16.8,20.8,0.0,0.0,0.0,0.0,2.73,6.8,50.0,19.01,3.62,43935.88,39638.59,73.0,94.0,46.0,14.6,16.1,13.0,1017.4,20.4
37.5484,126.8643,2024-10-29,51.0,16.9,9.9,13.5,16.0,8.9,12.3,0.2,0.2,0.0,2.0,3.88,7.7,86.0,7.35,1.4,38585.29,21678.35,77.0,92.0,60.0,9.4,11.9,8.1,1019.1,14.9
37.5484,126.8643,2024-11-28,73.0,1.1,-3.5,-1.2,-1.7,-6.9,-4.3,0.7,0.0,0.56,4.0,2.34,4.7,190.0,8.86,0.74,35356.2,27037.19,95.0,100.0,82.0,-1.8,-0.3,-3.5,1010.9,2.8
37.5484,126.8643,2025-06-04,1.0,25.1,15.1,20.3,22.6,14.5,18.4,0.0,0.0,0.0,0.0,7.3,16.7,270.0,25.35,5.89,52671.3,44957.82,53.0,80.0,31.0,9.4,11.9,6.7,1003.7,22.6
37.5484,126.8643,2025-08-25,63.0,32.6,25.4,28.2,37.7,30.0,33.4,19.1,19.1,0.0,15.0,4.03,9.6,195.0,18.94,4.17,47730.29,40325.78,82.0,97.0,58.0,24.6,25.5,23.2,1010.1,28.7
37.5484,126.8643,2025-11-26,3.0,8.6,1.8,4.7,5.7,-0.5,2.2,0.0,0.0,0.0,0.0,2.57,6.2,74.0,5.93,0.81,35539.04,17814.1,79.0,98.0,56.0,1.2,2.2,-0.2,1024.7,5.7
37.5484,126.8643,2026-03-05,75.0,11.1,-1.7,3.7,8.3,-4.7,0.7,10.4,4.6,4.06,6.0,3.36,6.4,338.0,11.79,1.64,41446.34,23270.08,74.0,100.0,44.0,-1.1,2.5,-3.7,1023.4,2.7
37.5484,126.9173,2024-03-26,73.0,11.9,1.9,6.0,9.7,-1.5,2.7,12.6,11.7,0.63,11.0,5.47,9.4,24.0,12.88,1.76,44578.42,20952.85,81.0,100.0,50.0,2.5,4.1,1.8,1019.8,7.7
37.5484,126.9173,2025-03-03,75.0,4.9,-0.6,1.5,-0.3,-6.3,-4.0,12.5,4.7,5.46,9.0,6.57,15.1,65.0,16.52,1.78,41208.19,36000.0,70.0,93.0,51.0,-3.6,-0.4,-6.2,1022.5,2.7
37.5484,126.9173,2026-01-07,3.0,1.4,-5.5,-0.9,-2.9,-11.0,-5.8,0.0,0.0,0.0,0.0,4.51,10.7,288.0,10.57,1.21,34929.8,32400.0,60.0,87.0,38.0,-8.1,-1.7,-14.6,1021.0,0.1
37.5507,127.1275,2024-10-11,3.0,21.9,12.1,16.6,22.4,12.4,17.0,0.0,0.0,0.0,0.0,2.21,4.8,289.0,15.79,2.68,41047.2,39331.16,80.0,100.0,52.0,12.8,14.2,11.4,1018.5,17.1
37.552,127.0901,2024-03-17,51.0,10.4,3.4,7.1,5.2,-2.1,2.6,0.2,0.2,0.0,1.0,6.95,12.0,306.0,18.49,2.86,43260.68,36000.0,57.0,95.0,34.0,-1.7,5.8,-8.8,1017.3,9.3
37.552,127.0901,2024-05-25,51.0,25.1,17.6,20.2,25.0,16.5,20.1,0.1,0.1,0.0,1.0,4.37,7.8,134.0,14.76,3.4,52023.61,18190.79,68.0,93.0,46.0,13.7,17.0,10.8,1015.3,21.2
37.552,127.0901,2025-05-25,1.0,21.7,10.1,16.1,21.6,9.6,15.8,0.0,0.0,0.0,0.0,3.3,9.0,266.0,25.2,4.33,52006.11,46800.0,69.0,94.0,48.0,10.0,12.0,8.8,1013.9,17.4
37.552,127.0901,2025-09-05,51.0,31.5,21.7,26.3,36.1,25.0,30.6,0.4,0.4,0.0,3.0,2.13,5.4,113.0,20.49,4.24,46219.15,40799.64,77.0,93.0,54.0,21.6,24.6,19.8,1010.4,26.4
37.5539,127.1555,2024-08-24,51.0,29.5,22.2,26.1,35.3,26.7,31.2,0.2,0.2,0.0,2.0,4.25,10.0,197.0,16.48,3.33,47837.47,39685.63,86.0,100.0,69.0,23.4,24.2,22.2,1010.4,26.8
37.5539,127.1555,2024-12-06,0.0,3.3,-2.3,0.0,-2.0,-6.0,-4.2,0.0,0.0,0.0,0.0,4.46,10.1,297.0,10.14,1.1,34844.83,32400.0,63.0,91.0,43.0,-6.5,-1.4,-10.6,1021.0,0.3
37.5553,126.9355,2024-09-01,3.0,28.3,20.8,24.5,31.7,23.9,27.7,0.0,0.0,0.0,0.0,3.76,7.8,220.0,22.45,4.42,46739.23,42392.35,80.0,99.0,54.0,20.4,22.1,17.7,1007.8,26.0
37.5553,126.9355,2025-02-10,71.0,0.3,-9.6,-5.1,-4.6,-13.4,-9.0,0.2,0.0,0.14,2.0,3.4,8.8,292.0,9.12,0.85,38307.32,21600.0,67.0,86.0,45.0,-10.4,-6.2,-12.1,1027.5,-4.0
37.5553,126.9355,2025-02-24,0.0,3.5,-5.7,-2.1,-1.8,-10.6,-6.9,0.0,0.0,0.0,0.0,3.78,10.0,278.0,16.78,1.83,40198.3,38534.41,49.0,81.0,23.0,-12.2,-4.9,-16.1,1031.5,-0.1
37.5553,126.9355,2026-01-16,3.0,6.2,-1.7,0.9,4.0,-4.4,-1.9,0.0,0.0,0.0,0.0,2.3,5.2,68.0,9.09,0.9,35547.42,23608.27,90.0,100.0,68.0,-0.7,0.9,-2.1,1019.3,0.3
37.5553,126.9355,2026-02-11,3.0,5.2,-1.8,1.1,1.0,-4.9,-2.0,0.0,0.0,0.0,0.0,3.35,8.2,272.0,7.18,0.81,38399.82,18191.67,88.0,100.0,54.0,-0.9,0.4,-3.2,1021.3,0.8
37.5571,126.9463,2025-07-29,53.0,38.5,27.6,32.5,42.8,32.6,36.8,1.3,1.3,0.0,3.0,2.4,7.0,276.0,24.72,5.98,51004.82,46884.38,54.0,76.0,32.0,21.3,23.2,18.6,1001.1,36.3
37.5571,126.9463,2025-10-05,61.0,22.0,19.1,20.6,25.0,21.2,23.6,5.6,5.6,0.0,10.0,1.96,5.4,79.0,4.41,0.93,41928.25,0.0,93.0,98.0,84.0,19.4,20.1,18.2,1014.6,20.9
37.5574,127.1697,2024-06-25,51.0,24.5,15.1,20.5,24.4,15.8,21.0,0.1,0.1,0.0,1.0,5.76,12.2,252.0,23.91,4.57,53107.95,45735.5,75.0,97.0,53.0,15.5,17.8,14.2,1010.0,22.4
37.5577,127.1486,2026-03-24,3.0,16.5,5.0,10.4,15.1,1.7,7.9,0.0,0.0,0.0,0.0,2.51,6.8,152.0,17.8,2.9,44212.73,36959.73,59.0,77.0,38.0,2.3,6.2,-0.6,1018.6,10.1
37.5578,126.9256,2024-04-06,3.0,16.5,4.6,9.8,13.3,2.0,7.2,0.0,0.0,0.0,0.0,4.78,9.3,238.0,16.01,2.7,46158.34,37128.73,65.0,98.0,34.0,2.6,5.6,-2.2,1019.5,11.4
37.5578,126.9256,2025-04-13,75.0,6.8,1.0,4.1,1.6,-2.1,-0.4,9.7,3.0,4.69,12.0,8.1,19.4,241.0,17.94,1.96,47119.38,41368.84,76.0,100.0,53.0,0.0,1.6,-2.2,1000.0,6.6
37.5578,126.9256,2025-11-06,3.0,16.7,4.8,10.6,14.8,2.9,9.1,0.0,0.0,0.0,0.0,2.73,7.6,342.0,11.86,1.73,37614.27,35528.45,77.0,89.0,57.0,6.5,9.6,3.1,1024.7,10.1
37.558,126.8384,2024-04-06,3.0,16.6,3.8,9.9,13.4,1.6,7.3,0.0,0.0,0.0,0.0,4.39,9.3,217.0,16.03,2.75,46158.34,36512.49,64.0,100.0,32.0,2.1,5.7,-2.3,1019.6,12.0
37.558,126.8384,2025-07-10,3.0,36.9,25.8,31.1,38.6,27.6,32.9,0.0,0.0,0.0,0.0,5.24,11.1,82.0,26.23,7.54,52566.04,47844.79,49.0,86.0,27.0,17.7,23.2,13.1,1010.7,32.6
37.558,126.8384,2025-12-13,73.0,2.6,-1.7,1.2,-0.5,-5.1,-2.0,8.8,4.5,3.01,12.0,3.19,6.5,67.0,1.06,0.26,34557.64,0.0,90.0,100.0,76.0,-0.2,1.4,-2.4,1023.8,1.9
37.5585,126.8548,2025-03-19,3.0,5.2,-4.0,0.6,1.5,-7.5,-3.1,0.0,0.0,0.0,0.0,3.81,9.6,270.0,20.48,2.13,43523.22,40165.15,62.0,85.0,32.0,-6.5,-2.5,-11.1,1024.3,3.3
37.5585,126.8548,2025-11-15,3.0,14.1,1.9,7.4,11.6,-0.5,5.0,0.0,0.0,0.0,0.0,2.11,4.5,81.0,11.43,1.45,36577.88,31940.59,70.0,100.0,31.0,1.3,3.4,-2.8,1026.9,6.8
37.5604,126.8552,2025-02-11,3.0,5.2,-7.4,-1.6,1.3,-11.7,-5.6,0.0,0.0,0.0,0.0,2.64,6.7,105.0,14.45,1.48,38437.67,36051.28,66.0,88.0,39.0,-7.7,-4.1,-9.1,1028.7,-2.5
37.5604,126.8552,2026-01-06,3.0,2.7,-7.8,-2.8,-1.6,-11.7,-6.7,0.0,0.0,0.0,0.0,2.44,6.1,181.0,9.61,0.94,34851.28,30340.13,60.0,81.0,30.0,-10.0,-3.9,-15.4,1023.9,-1.3
37.5607,126.9867,2024-01-05,51.0,7.9,-2.0,2.5,3.7,-5.5,-1.1,0.6,0.6,0.0,4.0,4.61,9.0,240.0,9.47,1.02,34781.44,32400.0,84.0,98.0,56.0,0.0,3.2,-3.1,1020.4,3.0
37.5607,126.9867,2024-01-28,3.0,1.5,-6.7,-3.1,-3.2,-10.6,-7.2,0.0,0.0,0.0,0.0,3.6,7.8,267.0,9.72,0.93,36656.8,35163.31,70.0,92.0,44.0,-8.3,-5.7,-10.1,1028.9,0.0
37.5607,126.9867,2024-08-11,51.0,32.7,25.0,28.5,38.7,30.3,34.1,0.4,0.4,0.0,3.0,3.08,6.8,166.0,22.43,4.79,49502.56,44721.99,81.0,95.0,60.0,24.6,26.0,23.8,1002.8,28.9
37.5614,127.0384,2024-01-09,73.0,1.0,-3.3,-1.3,-1.5,-7.0,-4.6,2.3,0.0,1.61,15.0,1.89,3.2,87.0,2.01,0.32,35000.96,0.0,83.0,97.0,66.0,-3.9,-0.7,-8.8,1021.0,-0.9
37.5614,127.0384,2024-10-27,3.0,17.8,11.9,14.6,17.6,11.6,14.5,0.0,0.0,0.0,0.0,2.32,4.4,229.0,6.31,1.13,38850.08,4522.85,86.0,98.0,70.0,12.2,13.4,11.1,1015.1,15.2
37.5614,127.0384,2024-11-20,3.0,9.8,0.3,4.7,7.2,-2.4,2.4,0.0,0.0,0.0,0.0,1.87,4.8,237.0,5.93,0.83,36047.01,8045.16,81.0,95.0,60.0,1.4,5.1,-1.8,1025.2,5.1
37.5614,127.0384,2025-01-26,3.0,5.9,-0.8,2.1,2.5,-4.8,-1.4,0.0,0.0,0.0,0.0,2.5,6.7,89.0,7.14,0.93,36518.51,10762.03,65.0,80.0,40.0,-4.1,-2.8,-6.8,1026.8,2.0
37.5614,127.0384,2026-03-03,71.0,9.6,1.2,4.6,6.2,-2.1,1.0,1.4,1.3,0.07,6.0,3.85,9.2,48.0,12.89,1.77,41162.27,26080.47,72.0,98.0,47.0,-0.4,0.9,-1.5,1023.4,5.0
37.5624,127.0655,2025-06-12,3.0,32.9,18.3,25.5,33.6,19.7,26.2,0.0,0.0,0.0,0.0,3.94,10.4,235.0,26.74,5.84,53006.92,43200.0,49.0,79.0,22.0,12.6,14.8,8.4,1014.0,28.5
37.5624,127.0655,2025-08-02,3.0,37.0,27.4,31.9,40.9,33.2,36.1,0.0,0.0,0.0,0.0,3.06,8.1,283.0,22.13,5.55,50578.96,43462.44,58.0,83.0,34.0,21.7,24.2,17.6,1002.7,35.5
37.5624,127.0655,2025-08-14,63.0,27.8,22.9,25.1,32.0,27.5,29.8,39.3,39.3,0.0,17.0,3.58,8.3,228.0,9.76,2.08,49161.16,12414.53,91.0,100.0,77.0,23.4,24.1,22.8,1014.9,25.5
37.5637,127.1917,2024-07-13,53.0,31.3,21.4,26.3,37.5,25.4,31.2,1.1,1.1,0.0,4.0,2.6,6.4,107.0,23.66,4.9,52361.88,45813.63,81.0,99.0,53.0,22.5,23.7,20.5,1005.4,26.4
37.5637,127.1917,2025-04-19,63.0,21.6,11.7,15.0,20.2,11.3,14.6,9.5,9.5,0.0,16.0,6.67,17.6,216.0,8.1,1.49,47935.04,12292.22,91.0,99.0,71.0,13.4,17.1,11.1,1008.9,14.8
37.5637,127.1917,2025-08-21,51.0,32.2,25.3,28.3,37.9,31.3,34.2,0.6,0.6,0.0,5.0,2.2,5.8,235.0,20.39,4.36,48266.76,40143.16,81.0,97.0,58.0,24.5,25.2,23.0,1010.4,28.4
37.564,126.9847,2024-05-15,63.0,18.1,6.6,12.3,17.2,2.2,10.1,22.7,22.7,0.0,11.0,6.1,11.0,338.0,10.38,1.93,51108.63,17046.52,78.0,94.0,57.0,8.4,11.9,5.1,1013.0,14.0
37.564,126.9847,2024-06-29,65.0,32.7,19.4,25.4,33.2,20.9,26.9,34.5,34.5,0.0,6.0,5.73,11.2,145.0,19.9,4.96,53024.63,32400.0,67.0,93.0,39.0,18.2,22.4,15.6,1004.1,26.1
37.564,126.9847,2025-08-06,63.0,28.9,24.5,25.8,33.8,28.5,30.5,13.0,13.0,0.0,15.0,4.81,12.1,238.0,7.58,1.68,50124.84,10762.56,91.0,97.0,81.0,24.3,25.2,23.1,1002.1,26.6
37.5643,127.0286,2024-06-13,2.0,32.8,19.0,25.7,33.4,20.2,26.3,0.0,0.0,0.0,0.0,4.57,9.0,265.0,25.33,6.08,53037.44,47286.84,52.0,82.0,26.0,13.8,16.1,9.6,1004.7,31.2
37.5652,127.0542,2024-11-16,53.0,20.6,11.1,15.0,19.5,10.5,14.7,3.4,3.4,0.0,6.0,3.82,9.0,219.0,9.03,1.63,36453.33,27554.69,83.0,99.0,49.0,11.9,15.2,9.6,1016.9,14.9
37.5652,127.0542,2025-07-12,3.0,36.8,22.9,30.2,38.6,25.3,31.7,0.0,0.0,0.0,0.0,2.55,7.2,105.0,27.08,6.46,52441.82,47890.42,46.0,76.0,22.0,15.5,18.8,11.4,1009.6,33.9
37.5652,127.0542,2025-07-29,53.0,39.2,27.7,33.2,44.2,33.4,37.8,1.8,1.8,0.0,3.0,2.05,5.7,267.0,24.51,5.71,51004.82,46898.94,54.0,83.0,30.0,21.6,24.9,18.4,1001.0,37.0
37.5652,127.0542,2025-09-17,65.0,24.5,20.5,22.3,27.8,22.8,25.8,30.4,30.4,0.0,13.0,3.49,7.8,30.0,5.06,1.09,44510.36,4364.42,92.0,100.0,78.0,20.9,22.3,18.6,1010.2,23.1
37.5652,127.0542,2026-02-21,3.0,15.6,0.2,7.2,11.4,-3.1,3.7,0.0,0.0,0.0,0.0,4.87,11.2,178.0,15.43,2.5,39748.11,37463.85,61.0,81.0,36.0,-0.3,3.4,-3.2,1011.7,4.1
37.5653,126.6768,2024-06-06,3.0,29.8,16.6,22.2,31.6,17.5,23.0,0.0,0.0,0.0,0.0,4.3,9.8,224.0,24.42,5.19,52784.0,46109.29,63.0,94.0,35.0,13.9,16.0,11.8,1016.5,23.6
37.5658,126.9298,2024-02-11,3.0,5.1,-7.1,-1.7,-0.7,-10.9,-5.9,0.0,0.0,0.0,0.0,6.94,12.7,269.0,10.98,1.21,38332.16,34947.6,74.0,90.0,42.0,-6.3,-3.0,-9.8,1024.6,-0.2
37.5658,126.9298,2025-08-11,51.0,28.1,23.4,25.4,32.0,28.3,29.9,0.2,0.2,0.0,2.0,2.04,6.0,134.0,11.13,2.43,49528.78,10098.93,85.0,98.0,69.0,22.5,23.1,21.8,1004.9,26.2
37.5658,127.0071,2025-06-25,63.0,23.6,19.3,20.9,26.3,20.3,22.7,8.1,8.1,0.0,16.0,3.15,7.3,90.0,7.4,1.74,53107.87,787.5,84.0,96.0,76.0,18.0,20.8,15.5,1006.6,21.2
37.5665,127.0814,2024-11-12,3.0,16.8,8.1,11.3,14.8,5.5,9.8,0.0,0.0,0.0,0.0,2.79,5.7,293.0,11.79,1.77,36887.65,34183.82,80.0,98.0,55.0,7.7,8.9,4.9,1020.2,12.3
37.5665,127.0814,2025-01-22,51.0,4.9,-2.0,0.8,1.2,-5.1,-2.2,0.1,0.1,0.0,1.0,2.05,6.0,247.0,8.63,0.9,36113.5,24496.56,82.0,94.0,53.0,-2.1,0.1,-4.0,1024.6,0.2
37.5685,127.1858,2024-08-01,51.0,32.1,25.1,28.3,38.0,30.8,33.9,2.4,2.4,0.0,13.0,3.72,7.8,217.0,20.48,4.4,50662.02,41314.1,84.0,96.0,66.0,25.0,26.1,24.3,1004.9,28.1
37.5687,127.0077,2024-09-20,65.0,26.9,16.9,24.2,31.8,16.2,28.3,69.6,69.6,0.0,20.0,6.77,12.0,132.0,5.82,1.3,44048.37,4410.87,93.0,98.0,87.0,22.9,24.6,15.1,1010.7,25.2
37.5687,127.0077,2026-01-23,73.0,-2.2,-13.2,-8.0,-6.8,-17.5,-12.2,0.8,0.0,0.56,2.0,1.53,5.0,276.0,9.99,0.77,36179.23,34093.32,51.0,85.0,20.0,-17.3,-6.3,-24.4,1026.9,-7.3
37.5692,126.9157,2025-02-23,1.0,0.1,-6.3,-3.9,-6.2,-11.8,-9.5,0.0,0.0,0.0,0.0,5.44,13.4,297.0,16.43,1.84,40056.76,38281.38,39.0,54.0,21.0,-16.5,-13.2,-20.5,1031.5,-0.2
37.5692,126.9157,2025-07-21,51.0,29.9,24.6,26.9,34.6,29.6,31.9,0.9,0.9,0.0,7.0,3.9,10.0,227.0,21.55,4.35,51754.6,46800.0,84.0,96.0,68.0,23.9,24.6,23.2,1013.7,27.2
37.5699,126.9874,2025-03-23,3.0,21.3,4.3,12.1,19.8,1.6,10.1,0.0,0.0,0.0,0.0,3.29,8.8,175.0,20.2,3.42,44110.39,37861.6,64.0,89.0,35.0,4.9,8.2,2.7,1010.1,12.2
37.5703,127.01,2025-10-16,63.0,23.5,16.8,19.4,24.4,17.2,20.1,6.9,6.9,0.0,6.0,3.72,8.3,48.0,13.32,2.57,40379.66,33898.8,80.0,96.0,58.0,15.5,16.9,14.1,1018.7,19.3
37.5719,127.0711,2024-06-30,53.0,24.9,21.0,23.1,26.7,22.4,24.9,4.4,4.4,0.0,12.0,8.49,14.2,228.0,8.83,1.9,52995.9,3772.8,89.0,96.0,78.0,21.3,22.5,20.0,997.3,24.2
37.5719,127.0711,2025-01-17,3.0,3.4,-7.7,-2.9,-0.9,-11.1,-6.5,0.0,0.0,0.0,0.0,1.85,5.2,282.0,10.89,1.04,35648.8,33341.62,65.0,87.0,30.0,-9.1,-5.7,-12.4,1027.4,-2.1
37.5719,127.0711,2025-03-09,3.0,10.5,-1.8,4.0,8.3,-4.4,1.8,0.0,0.0,0.0,0.0,1.7,4.8,262.0,18.02,2.16,42062.14,39610.74,81.0,100.0,53.0,0.6,3.2,-1.9,1030.2,3.5
37.5719,127.0711,2025-03-22,0.0,17.5,3.3,10.0,15.5,0.8,7.7,0.0,0.0,0.0,0.0,4.18,10.5,221.0,20.31,3.12,43964.07,40689.87,68.0,88.0,41.0,3.8,5.7,1.5,1010.2,10.0
37.5719,127.0711,2025-03-31,3.0,12.2,-1.6,5.1,9.4,-4.6,2.2,0.0,0.0,0.0,0.0,3.61,9.7,234.0,21.56,2.9,45263.02,41378.21,63.0,93.0,21.0,-2.7,1.9,-9.4,1026.1,6.6
37.5719,127.0711,2025-09-14,51.0,27.8,20.0,23.3,30.5,22.8,26.4,0.1,0.1,0.0,1.0,2.29,5.2,280.0,16.25,3.19,44942.36,40669.66,80.0,93.0,58.0,19.4,21.0,18.4,1011.6,23.7
37.5719,127.0711,2025-10-17,61.0,23.2,14.6,18.6,24.3,14.6,19.3,5.9,5.9,0.0,5.0,3.57,9.1,90.0,12.06,2.19,40241.4,26978.68,79.0,97.0,58.0,14.8,17.4,13.0,1021.7,18.4
37.5719,127.0711,2026-01-08,0.0,-2.9,-8.2,-5.5,-8.1,-13.6,-10.5,0.0,0.0,0.0,0.0,3.71,8.6,295.0,10.81,1.17,34966.48,32400.0,36.0,49.0,21.0,-18.6,-15.1,-22.5,1027.6,-0.7
37.5719,127.0711,2026-03-26,2.0,18.0,4.4,10.3,16.7,2.7,8.4,0.0,0.0,0.0,0.0,3.29,8.4,259.0,20.89,3.2,44503.45,40877.19,68.0,92.0,38.0,4.0,5.7,2.8,1015.6,11.4
37.5741,127.016,2024-01-10,3.0,3.7,-6.9,-2.8,0.3,-11.1,-6.5,0.0,0.0,0.0,0.0,2.38,4.1,292.0,10.31,0.94,35062.93,32587.71,81.0,97.0,56.0,-5.8,-3.7,-8.4,1021.2,-0.3
37.5741,127.016,2024-02-16,1.0,6.1,-4.8,-0.1,2.3,-8.7,-3.7,0.0,0.0,0.0,0.0,2.92,6.3,196.0,14.06,1.45,38999.46,36492.36,76.0,93.0,51.0,-4.1,-2.5,-5.8,1025.3,3.1
37.5741,127.016,2024-06-22,65.0,24.7,22.5,23.3,27.9,24.8,26.2,26.3,26.3,0.0,13.0,3.37,6.4,84.0,5.28,1.38,53135.9,0.0,83.0,94.0,65.0,20.2,22.5,17.5,999.0,24.3
37.5741,127.016,2024-08-08,63.0,29.4,23.1,26.4,34.8,26.9,31.6,6.5,6.5,0.0,9.0,3.1,6.6,263.0,16.07,3.3,49866.83,32275.68,88.0,97.0,73.0,24.0,24.8,22.4,1005.2,27.6
37.5741,127.016,2024-10-06,51.0,16.7,8.9,13.3,16.8,7.0,12.5,0.1,0.1,0.0,1.0,2.5,4.4,46.0,4.31,0.92,41756.79,0.0,80.0,92.0,70.0,9.9,13.2,6.3,1021.4,14.5
37.5741,127.016,2024-12-05,3.0,6.6,-1.9,1.4,2.2,-4.9,-2.1,0.0,0.0,0.0,0.0,4.49,10.0,267.0,9.77,1.1,34899.31,32400.0,69.0,85.0,42.0,-4.0,-0.3,-7.6,1017.4,0.2
37.5741,127.016,2025-09-26,3.0,25.0,16.9,20.4,28.3,18.8,22.8,0.0,0.0,0.0,0.0,1.68,4.3,338.0,17.57,3.17,43224.73,32074.09,85.0,100.0,65.0,17.5,18.2,16.9,1019.6,21.6
37.5764,126.9729,2024-04-08,3.0,20.6,6.7,13.2,18.3,3.6,11.0,0.0,0.0,0.0,0.0,2.72,5.5,301.0,13.83,2.75,46442.9,19978.25,54.0,75.0,39.0,3.8,7.5,-3.0,1017.1,13.1
37.5764,126.9729,2024-10-23,53.0,14.9,7.2,11.9,12.7,4.9,8.5,0.8,0.8,0.0,3.0,7.83,14.3,282.0,11.11,2.04,39387.17,31596.48,74.0,90.0,59.0,7.3,13.4,4.5,1015.6,14.5
37.5764,126.9729,2025-02-05,3.0,-4.6,-11.9,-9.1,-11.3,-16.9,-14.8,0.0,0.0,0.0,0.0,6.32,15.0,308.0,12.87,1.17,37669.23,34326.61,42.0,66.0,23.0,-20.3,-16.1,-24.7,1019.1,-4.3
37.5764,126.9729,2025-03-03,75.0,4.8,-0.7,1.5,-0.5,-6.1,-3.9,9.8,3.5,4.41,8.0,6.39,15.3,69.0,16.46,1.81,41202.3,36000.0,69.0,93.0,49.0,-4.0,-0.4,-6.6,1022.8,2.4
