매장,매장명,지역,형태,폐점여부,오픈일,평수,실평수,창고,계약면적(㎡),진열평수,신주소,위도,경도,매장인원,입고도우미PO,일평균매출,일평균물동량
70609,롯데마트충주점,충북팀,유통점,영업,2006-06-09,246.0,238.0,8.0,812.0,232.0,충청북도 충주시 충원대로 626 (칠금동) ,36.9825,127.9142,9.9,0.8,,
70327,롯데마트통영점,창원팀,유통점,영업,2004-02-14,34.0,34.0,0.0,0.0,0.0,경상남도 통영시 무전대로 65 (무전동) ,34.8606,128.4282,0.7,0.0,,
71314,롯데마트평촌점,관악팀,유통점,영업,2012-03-30,80.0,78.2,1.8,0.0,74.2,경기도 안양시 동안구 시민대로160번길 20 (호계동) ,37.3886,126.9503,2.5,0.5,,
70949,롯데마트평택점,평택팀,유통점,영업,2009-06-03,504.0,437.0,67.0,1663.2,429.0,경기도 평택시 평택5로 30 (합정동) ,36.9884,127.1118,8.5,0.5,,
70630,롯데마트포항점,울산팀,유통행사,영업,2007-02-21,34.0,34.0,0.0,0.0,30.0,경상북도 포항시 남구 지곡로 247 ,36.0284,129.3243,0.7,0.0,,
71128,롯데마트행당역점,종로팀,유통점,영업,2010-08-24,81.0,79.0,2.0,0.0,75.0,서울특별시 성동구 행당로 84 (행당동) ,37.5566,127.0287,2.0,0.0,,
70057,롯데마트화명점,동부산팀,유통점,영업,2017-01-17,73.9,69.0,4.9,0.0,65.0,부산광역시 북구 화명대로 47 (화명동) ,35.2352,129.013,3.2,0.1,,
70543,롯데마트화정점,일산팀,유통점,영업,2005-08-12,120.0,100.0,20.0,396.0,96.0,경기도 고양시 덕양구 화중로 66 (화정동) ,37.6329,126.8311,1.0,0.0,,
71828,롯데몰광명점,안산팀,유통점,영업,2025-08-29,288.0,272.0,16.0,1165.5,266.0,경기도 광명시 일직로 17 (일직동) ,37.4243,126.8828,8.7,0.6,,
71598,롯데몰군산점,전북팀,유통점,영업,2018-04-27,150.0,130.0,20.0,672.7,124.0,전라북도 군산시 조촌로 130 (조촌동) ,35.9764,126.7391,6.5,0.4,,
71529,롯데몰은평점,신촌팀,유통점,영업,2016-12-01,258.0,238.0,20.0,1728.0,232.0,서울특별시 은평구 통일로 1050 (진관동) ,37.6375,126.9179,17.3,1.2,,
71617,롯데빅마켓영등포점,신촌팀,유통점,영업,2018-09-11,100.0,90.0,10.0,330.0,86.0,서울특별시 영등포구 영중로 125 (영등포동8가) ,37.5278,126.9047,6.0,0.3,,
70969,롯데슈퍼가락점,강남팀,유통점,영업,2010-05-19,36.0,34.0,2.0,0.0,30.0,서울특별시 송파구 오금로36길 8 (가락동) ,37.5031,127.1253,1.3,0.0,,
71806,롯데슈퍼경주동천점,울산팀,유통점,영업,2024-12-21,78.1,78.1,0.0,0.0,74.1,경상북도 경주시 동천로 70 (동천동) ,35.854,129.227,0.7,0.0,,
71446,롯데슈퍼고양삼송점,일산팀,유통행사,영업,2014-01-23,20.0,20.0,0.0,0.0,0.0,경기도 고양시 덕양구 신원로 40-16 ,37.6647,126.8899,0.0,0.0,,
71467,롯데슈퍼고양원흥점,일산팀,유통행사,영업,2024-11-06,30.0,30.0,0.0,0.0,26.0,경기도 고양시 덕양구 도래울2로 3 (도내동) ,37.6303,126.87,0.0,0.0,,
71812,롯데슈퍼광주점,용인팀,유통행사,영업,2025-02-20,50.0,50.0,0.0,0.0,46.0,경기도 광주시 태봉로 51 (태전동) ,37.3888,127.2297,0.7,0.0,,
71833,롯데슈퍼김해율하2호점,서부산팀,유통행사,영업,2025-10-23,45.0,45.0,0.0,0.0,41.0,경남 김해시 율하숲길 7 1층,35.1703,128.823,0.0,0.0,,
71267,롯데슈퍼남양주진접점,구리팀,유통행사,영업,2024-06-13,36.0,36.0,0.0,0.0,32.0,경기 남양주시 진접읍 광릉내로 17-1 613-1,37.7424,127.1984,1.0,0.0,,
71762,롯데슈퍼대림점,신촌팀,유통행사,영업,2023-08-28,27.5,27.5,0.0,0.0,23.5,서울특별시 영등포구 대림로 251 (대림동) ,37.503,126.896,0.0,0.0,,
70715,롯데슈퍼두암점,전남팀,유통행사,영업,2007-08-18,55.8,51.8,4.0,0.0,47.8,광주광역시 북구 삼정로3번길 21 ,35.1625,126.935,0.4,0.1,,
70883,롯데슈퍼마포대흥점,신촌팀,유통행사,영업,2010-05-15,13.1,12.1,1.0,0.0,8.1,서울특별시 마포구 큰우물로 3 ,37.5454,126.9402,0.0,0.0,,
71391,롯데슈퍼망포역점,수원팀,유통행사,영업,2013-01-10,24.0,24.0,0.0,0.0,20.0,경기도 수원시 영통구 영통로 195 ,37.2452,127.0558,0.0,0.0,,
70696,롯데슈퍼문흥점,전남팀,유통점,영업,2007-05-16,37.0,37.0,0.0,0.0,33.0,광주광역시 북구 대천로 140-7 (문흥동) ,35.1866,126.922,1.7,0.0,,
70757,롯데슈퍼방학점,강북팀,유통행사,영업,2010-09-09,44.0,37.0,7.0,0.0,33.0,서울특별시 도봉구 방학로 223 ,37.6613,127.0275,0.0,0.0,,
70428,롯데슈퍼범서점,신촌팀,유통점,영업,2004-09-16,78.0,73.3,4.7,0.0,69.3,서울특별시 은평구 통일로 842 (불광동) ,37.6187,126.9221,4.7,0.0,,
71772,롯데슈퍼보령점,대전팀,유통점,영업,2023-12-23,84.0,84.0,0.0,0.0,80.0,충청남도 보령시 지장골길 118 (죽정동) ,36.3604,126.6011,1.0,0.0,,
71193,롯데슈퍼분당서현점,강동팀,유통행사,영업,2011-02-10,21.0,21.0,0.0,0.0,17.0,경기도 성남시 분당구 중앙공원로40번길 42 우성종합상가 제49동 지하층2호 ,37.3782,127.1324,0.0,0.0,,
70711,롯데슈퍼삼천점,전북팀,유통행사,영업,2024-09-29,54.0,50.0,4.0,0.0,46.0,전북특별자치도 전주시 완산구 용리로 46 (삼천동1가) 285-5,35.7983,127.1151,0.7,0.0,,
70695,롯데슈퍼삼호한마음점,전남팀,유통행사,영업,2007-05-16,14.0,14.0,0.0,0.0,0.0,전라남도 영암군 삼호읍 신항로 63-12 삼호한마음회관 ,34.7451,126.3797,1.0,0.0,,
70755,롯데슈퍼상계11점,강북팀,유통행사,영업,2010-04-23,25.0,25.0,0.0,0.0,21.0,서울특별시 노원구 동일로 1541 11단지종합상가 ,37.6657,127.0571,1.3,0.0,,
70900,롯데슈퍼상남점,창원팀,유통행사,영업,2008-12-23,63.0,54.0,9.0,0.0,50.0,경상남도 창원시 성산구 동산로 122 ,35.219,128.691,1.7,0.0,,
70726,롯데슈퍼수성점,대구팀,유통점,영업,2007-10-17,97.0,94.5,2.5,0.0,90.5,대구광역시 수성구 수성로 227 (중동) ,35.8458,128.6117,2.4,0.0,,
71744,롯데슈퍼신부점,충남팀,유통점,영업,2023-01-21,153.7,145.7,8.0,507.21,139.7,충청남도 천안시 동남구 신부7길 5-1(신부동) ,36.8155,127.1586,4.2,0.1,,
70233,롯데슈퍼신현점(레),북인천팀,유통점,영업,2003-05-30,24.0,24.0,0.0,0.0,20.0,인천광역시 서구 염곡로 351 (신현동) ,37.516,126.668,0.0,0.0,,
70304,롯데슈퍼안양점(레),관악팀,유통점,영업,2004-01-01,98.6,98.6,0.0,325.0,94.6,경기도 안양시 만안구 안양로329번길 108 (안양동) ,37.4013,126.9131,2.7,0.0,,
70869,롯데슈퍼언남점,용인팀,유통행사,영업,2008-10-31,53.6,51.6,2.0,0.0,47.6,경기도 용인시 기흥구 구성로 118 ,37.2926,127.1215,1.0,0.0,,
70631,롯데슈퍼연산점,동부산팀,유통점,영업,2006-10-21,52.0,50.0,2.0,0.0,46.0,부산광역시 연제구 과정로 115 (연산동) ,35.1819,129.1068,0.7,0.0,,
70280,롯데슈퍼연수점,남인천팀,유통점,영업,2005-04-28,92.0,82.0,10.0,303.0,78.0,인천광역시 연수구 앵고개로 266 (동춘동) ,37.407,126.6728,1.7,0.0,,
71710,롯데슈퍼올림픽점,강남팀,유통점,영업,2021-05-15,28.0,28.0,0.0,0.0,24.0,서울특별시 송파구 양재대로 1220 (방이동) ,37.5153,127.1333,1.0,0.0,,
70521,롯데슈퍼용인점,용인팀,유통행사,영업,2005-04-21,20.0,19.0,1.0,0.0,15.0,경기도 용인시 처인구 백옥대로 1066 ,37.2306,127.2105,0.0,0.0,,
70053,롯데슈퍼원주점,춘천원주팀,유통점,영업,2001-02-24,112.0,112.0,0.0,0.0,108.0,강원도 원주시 치악로 1781 (개운동) ,37.3414,127.9549,1.0,0.0,,
70734,롯데슈퍼월성점,대구팀,유통행사,영업,2007-11-09,42.0,40.0,2.0,0.0,36.0,대구광역시 달서구 월성로 14 ,35.8316,128.5344,1.0,0.0,,
71045,롯데슈퍼장위점,종로팀,유통행사,영업,2010-01-28,19.0,19.0,0.0,0.0,15.0,"서울특별시 성북구 월계로40길 7 지하1층 101, 102호 ",37.623,127.0483,0.3,0.0,,
70250,롯데슈퍼정자점,수원팀,유통점,영업,2021-07-30,32.0,30.0,2.0,0.0,26.0,경기도 수원시 장안구 정자천로 187(정자동) ,37.2966,126.9955,0.0,0.0,,
70474,롯데슈퍼제천장락점,충북팀,유통점,영업,2005-01-27,60.0,60.0,0.0,0.0,56.0,충청북도 제천시 청전대로 231 (장락동) ,37.152,128.2238,1.3,0.0,,
71748,롯데슈퍼중촌점,대전팀,유통점,영업,2023-04-22,56.0,50.0,6.0,0.0,46.0,대전광역시 중구 목중로 50 (중촌동) ,36.3378,127.4096,0.7,0.0,,
71322,롯데슈퍼천안두정2호점,충남팀,유통행사,영업,2012-04-14,80.0,80.0,0.0,0.0,76.0,충청남도 천안시 서북구 오성로 9 ,36.8307,127.1284,2.7,0.0,,
71788,롯데슈퍼첨단점,전남팀,유통점,영업,2024-08-29,85.2,73.2,12.0,0.0,69.2,광주 광산구 첨단중앙로182번길 8 ,35.2212,126.842,0.8,0.1,,
71250,롯데슈퍼칠곡중리점,경북팀,유통행사,영업,2025-06-04,52.8,52.8,0.0,0.0,48.8,경상북도 칠곡군 석적읍 유학로 24 142-1,36.0787,128.4124,0.0,0.0,,
70348,롯데슈퍼탑동점,수원팀,유통점,영업,2004-03-20,40.0,40.0,0.0,0.0,36.0,경기도 수원시 권선구 금호로 248 (탑동) ,37.2754,126.9774,0.0,0.0,,
71659,롯데슈퍼태백점,강릉속초팀,유통점,영업,2019-07-12,45.0,45.0,0.0,0.0,41.0,강원도 태백시 번영로 144 (황지동) ,37.1563,128.987,0.0,0.0,,
71040,롯데슈퍼평택점,평택팀,유통행사,영업,2023-04-27,29.3,29.3,0.0,0.0,25.3,경기도 평택시 중앙로 168 (합정동) 763-25,36.9916,127.1015,0.3,0.0,,
71782,롯데슈퍼프리미엄황금점,대구팀,유통점,영업,2024-05-23,52.9,50.2,2.7,0.0,46.2,"대구광역시 수성구 청수로 235 (황금동, 캐슬골드파크 2단지) ",35.8414,128.6334,0.7,0.0,,
70697,롯데슈퍼하당점,전남팀,유통행사,영업,2024-12-29,52.0,46.0,6.0,0.0,42.0,전라남도 목포시 비파로43번길 37 (상동) 980-1,34.8006,126.4233,0.0,0.0,,
71457,롯데슈퍼함박점,남인천팀,유통행사,영업,2014-06-12,30.0,30.0,0.0,0.0,26.0,인천광역시 연수구 비류대로433번길 11 (연수동) ,37.425,126.6826,1.0,0.0,,
71318,롯데슈퍼화성봉담점,평택팀,유통행사,영업,2023-10-19,20.5,20.5,0.0,0.0,16.5,경기도 화성시 봉담읍 샘마을길 39 ,37.2175,126.9514,0.0,0.0,,
70776,롯데슈퍼효자점,전북팀,유통행사,영업,2009-07-24,27.0,25.0,2.0,0.0,21.0,전라북도 전주시 완산구 효동2길 8 ,35.8054,127.1265,0.0,0.0,,
71516,롯데피트인산본점,안산팀,유통점,영업,2016-05-02,286.0,269.0,17.0,944.0,263.0,경기도 군포시 번영로 485 (산본동) ,37.3578,126.9307,22.6,1.6,,
71511,리치식자재마트광주오포점,용인팀,유통점,영업,2016-03-04,110.0,103.0,7.0,363.0,99.0,경기도 광주시 오포읍 오포로 143 ,37.3453,127.1815,4.7,0.0,,
11210,마곡나루역점,일산팀,직영점,영업,2025-11-28,504.0,467.0,37.0,0.0,459.0,서울특별시 강서구 마곡중앙로 143 (마곡동) ,37.5648,126.8253,18.4,1.1,23795607.14285714,476.0
10551,마리오아울렛점,관악팀,직영점,영업,2014-10-03,300.0,285.0,15.0,1056.0,277.0,서울특별시 금천구 벚꽃로 266 (가산동) ,37.4785,126.8852,10.2,0.8,10352089.285714284,207.0
11021,마산삼계점,창원팀,직영점,영업,2022-07-15,301.0,270.0,31.0,997.5,248.0,경상남도 창원시 마산회원구 내서읍 중리공단로 13 ,35.233,128.5059,11.6,0.5,13929839.285714284,279.0
10738,마산양덕점,창원팀,직영점,영업,2017-12-16,321.0,301.0,20.0,1511.0,286.0,경상남도 창원시 마산회원구 용마로 126 (양덕동) ,35.2233,128.5858,12.2,0.8,13872392.857142856,277.0
10666,마산합성점,창원팀,직영점,영업,2017-03-23,457.0,437.0,20.0,1753.0,401.0,경상남도 창원시 마산회원구 3·15대로 730 (합성동) ,35.2371,128.582,15.6,0.8,17454517.85714286,349.0
10964,마산회원점,창원팀,직영점,영업,2021-06-10,248.0,236.0,12.0,872.76,223.0,"경남 창원시 마산회원구 북성로 155 (회원동, 민족사관) ",35.2212,128.5706,7.2,0.5,9152875.0,183.0
10963,마석역점,구리팀,직영점,영업,2021-05-15,146.0,130.0,16.0,492.0,126.0,경기 남양주시 화도읍 마석중앙로 88-1 (마석우리) ,37.6519,127.3099,8.3,0.6,7922357.142857143,158.0
10451,망우2호점,구리팀,직영점,영업,2012-10-25,350.0,332.0,18.0,1157.0,312.0,서울특별시 중랑구 망우로 416 (망우동) ,37.5992,127.0984,15.9,1.1,18623285.714285713,372.0
10803,매봉역점,강남팀,직영점,영업,2018-04-17,272.0,252.0,20.0,662.0,246.0,서울 강남구 남부순환로 2748 ,37.4866,127.0472,10.3,1.3,13875232.142857144,278.0
10366,먹골역점,구리팀,직영점,영업,2011-11-15,100.0,97.0,3.0,242.0,88.0,서울특별시 중랑구 동일로 889 (묵동) ,37.6098,127.0776,8.7,0.6,10631285.714285716,213.0
71630,메가마트기장점,동부산팀,유통점,영업,2019-01-30,66.0,56.0,10.0,216.0,52.0,부산 기장군 일광면 기장대로 673 ,35.2547,129.2219,1.0,0.0,,
71663,메가마트김해점,서부산팀,유통점,영업,2019-07-31,135.0,127.8,7.2,446.0,123.8,경상남도 김해시 김해대로2492번길 20 (삼정동) ,35.2264,128.9009,2.0,0.0,,
71668,메가마트동래점,동부산팀,유통점,영업,2019-09-06,99.0,99.0,0.0,245.0,95.0,부산광역시 동래구 충렬대로 197 (명륜동) ,35.2046,129.0812,5.8,0.0,,
71655,메가마트언양점,울산팀,유통점,영업,2019-06-28,72.8,67.6,5.2,240.0,63.6,울산광역시 울주군 삼남면 반구대로 612 ,35.5464,129.1176,1.4,0.0,,
10528,명동본점,종로팀,직영점,영업,2013-10-31,184.0,184.0,0.0,801.0,173.0,서울특별시 중구 명동길 43 (명동1가) ,37.564,126.9847,20.6,1.9,45544339.28571428,911.0
11043,명동역점,종로팀,직영점,영업,2023-02-28,757.0,554.0,203.0,2736.32,462.0,서울특별시 중구 퇴계로 134-1(남산동3가) ,37.5607,126.9867,48.0,5.6,99703357.14285716,1994.0
11195,모다아울렛구리남양주점,구리팀,직영점,영업,2025-09-19,823.0,696.0,127.0,2721.0,688.0,경기도 구리시 경춘북로 230 (갈매동) ,37.6333,127.1159,16.9,1.1,17845446.42857143,357.0
11087,목동깨비시장점,신촌팀,직영점,영업,2023-12-30,329.0,273.0,56.0,1160.8,265.0,서울특별시 양천구 목동중앙북로4길 6 (목동) ,37.5484,126.8643,13.4,0.6,16624071.42857143,332.0
10140,목동역점,신촌팀,직영점,영업,2008-10-27,110.0,100.0,10.0,344.67,89.0,"서울특별시 양천구 오목로 238 (신정동, 론드사옥) ",37.5259,126.8639,6.6,0.6,7967660.714285715,159.0
10084,목련시장점,대구팀,직영점,영업,2007-05-19,250.0,225.0,25.0,798.0,205.0,대구광역시 수성구 용학로 212 (지산동) ,35.8213,128.6314,6.6,0.5,8374857.142857143,167.0
10371,목포광장점,전남팀,직영점,영업,2011-11-22,150.0,140.0,10.0,713.0,127.0,전라남도 목포시 영산로 243 (용당동) ,34.803,126.393,6.6,0.5,6277160.714285715,126.0
10813,목포본점,전남팀,직영점,영업,2018-08-22,431.0,387.0,44.0,1774.35,365.0,전라남도 목포시 석현로 2 (석현동) ,34.8155,126.4216,15.4,1.1,17412410.714285713,348.0
11025,목포상동점,전남팀,직영점,영업,2022-08-31,304.0,237.0,67.0,1561.91,222.0,전남 목포시 통일대로 42 (상동) ,34.7986,126.4294,9.6,0.8,9015160.714285716,180.0
10957,목포연산점,전남팀,직영점,영업,2021-04-15,286.0,248.0,38.0,945.0,235.0,전라남도 목포시 연산로 135 (연산동) ,34.8092,126.3815,9.9,0.8,11017232.142857144,220.0
10697,목포옥암점,전남팀,직영점,영업,2017-07-28,326.0,298.0,28.0,1674.0,276.0,전라남도 목포시 후광대로 128 (옥암동) ,34.8117,126.4467,9.0,0.5,8772857.142857144,175.0
10338,목포하당점,전남팀,직영점,영업,2011-06-30,205.0,175.0,30.0,678.36,155.0,전라남도 목포시 비파로51번길 30 (상동) ,34.802,126.4238,9.6,0.8,8146892.857142857,163.0
11057,무안남악점,전남팀,직영점,영업,2023-05-24,347.0,293.0,54.0,1439.01,278.0,전라남도 무안군 삼향읍 남악로 234 ,34.8051,126.4643,11.7,0.8,14511035.714285716,290.0
10886,문경모전점,경북팀,직영점,영업,2019-04-12,314.0,289.0,25.0,996.62,267.0,경상북도 문경시 당교로 258 (모전동) ,36.5862,128.1913,7.5,0.5,13300357.142857144,266.0
11110,문정역점,강남팀,직영점,영업,2024-06-14,259.0,228.0,31.0,1245.46,222.0,"서울특별시 송파구 문정로 1 (문정동, 문정역 마에스트로) ",37.4864,127.1231,8.6,0.6,11190428.57142857,224.0
10627,미아사거리점,강북팀,직영점,영업,2017-02-03,409.0,380.0,29.0,1512.0,360.0,서울특별시 강북구 월계로 3 (미아동) ,37.6096,127.0307,18.8,1.1,18820250.0,376.0
11104,미아역점,강북팀,직영점,영업,2024-04-20,360.0,286.0,74.0,1295.63,264.0,서울특별시 강북구 도봉로 147 (미아동) ,37.622,127.0275,8.5,0.8,10907375.0,218.0
11100,밀양상남점,서부산팀,직영점,영업,2024-03-29,306.0,261.0,45.0,998.5,246.0,경상남도 밀양시 상남면 밀양대로 1460-7 ,35.4631,128.7559,8.9,0.5,10165839.285714284,203.0
10679,밀양점,서부산팀,직영점,영업,2017-05-12,305.0,275.0,30.0,996.0,260.0,경상남도 밀양시 밀양대로 1883 (내이동) ,35.4917,128.7448,10.9,0.8,12934642.857142856,259.0
71556,바다마트강서점,일산팀,유통점,영업,2017-06-24,100.0,90.0,10.0,330.0,86.0,서울특별시 강서구 발산로 24 (외발산동) ,37.5536,126.8192,1.0,0.0,,
71561,바다마트신내점,구리팀,유통행사,영업,2017-06-30,32.0,32.0,0.0,0.0,28.0,"서울특별시 중랑구 신내로14길 21 (신내동, 동성7차아파트) ",37.6061,127.0971,0.7,0.0,,
71725,바로이마트송탄점,평택팀,유통점,영업,2022-04-09,112.0,110.0,2.0,370.0,106.0,경기 평택시 탄현로 391 (독곡동) ,37.0866,127.0591,3.0,0.0,,
10592,발산역점,일산팀,직영점,영업,2015-12-21,290.38,261.24,29.14,992.74,241.24,서울특별시 강서구 공항대로 280 (내발산동) ,37.558,126.8384,19.0,1.1,22210553.57142857,444.0
10344,방배역점,강남팀,직영점,영업,2011-07-20,90.0,84.0,6.0,327.0,80.0,서울특별시 서초구 효령로 117 (방배동) ,37.4815,126.9969,5.3,0.3,5174607.142857143,103.0
10508,방이시장점,강남팀,직영점,영업,2013-06-20,136.0,124.0,12.0,729.0,106.0,서울특별시 송파구 백제고분로48길 5 (방이동) ,37.5118,127.114,8.5,0.8,9748285.714285716,195.0
10590,방학역점,강북팀,직영점,영업,2015-11-26,156.0,143.0,13.0,462.0,130.0,서울특별시 도봉구 도봉로 696 (방학동) ,37.6666,127.0434,13.2,1.1,15593589.285714284,312.0
10755,배곧신도시점,안산팀,직영점,영업,2018-03-01,246.0,226.0,20.0,1400.0,213.0,경기도 시흥시 배곧4로 87 (정왕동) ,37.3746,126.7334,9.2,0.8,10416875.0,208.0
11028,범계역점,관악팀,직영점,영업,2022-11-10,152.0,136.0,16.0,1031.8,130.0,경기도 안양시 동안구 동안로 120(호계동) ,37.3896,126.9522,15.0,0.8,16404910.714285716,328.0
10637,별내본점,구리팀,직영점,영업,2016-10-25,206.0,196.0,10.0,925.23,176.0,경기도 남양주시 순화궁로 357 (별내동) ,37.6586,127.1248,9.7,0.6,10968375.0,219.0
10615,보라매점,관악팀,직영점,영업,2016-06-27,300.0,280.0,20.0,1770.0,269.0,"서울특별시 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워) ",37.4913,126.9241,13.9,1.2,15380446.42857143,308.0
10468,봉천2호점,관악팀,직영점,영업,2012-11-25,127.0,122.0,5.0,540.0,106.0,서울특별시 관악구 남부순환로 1731 (봉천동) ,37.4826,126.9425,9.5,0.8,12408553.57142857,248.0
10960,봉천본점,관악팀,직영점,영업,2021-04-30,382.0,357.0,25.0,2407.5,349.0,"서울특별시 관악구 관악로 195 (봉천동, 관악위버폴리스) ",37.4826,126.9531,18.2,0.8,24235964.285714287,485.0
10910,부산개금점,서부산팀,직영점,영업,2019-08-11,362.0,309.0,53.0,998.12,287.0,부산광역시 부산진구 가야대로 477 (개금동) ,35.1535,129.0244,12.6,0.8,17197625.0,344.0
