temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
12.2,25.9,0.0,0.0,0.0,11.6,62,19.9,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-05-26,NEG-10477.0-2025-05-26,0
23.1,29.4,1.0,0.0,1.0,12.1,86,25.9,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-06-29,NEG-10477.0-2025-06-29,0
-5.2,1.0,0.7,0.49,0.0,7.4,91,2.4,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2024-11-28,NEG-10477.0-2024-11-28,0
21.1,24.8,1.9,0.0,1.9,31.4,85,24.1,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2024-07-05,NEG-10477.0-2024-07-05,0
12.2,26.0,0.0,0.0,0.0,20.2,58,21.3,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2024-06-02,NEG-10477.0-2024-06-02,0
13.4,23.4,0.3,0.0,0.3,21.2,69,20.5,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2024-05-31,NEG-10477.0-2024-05-31,0
18.8,27.8,1.0,0.0,1.0,17.1,59,25.5,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-06-07,NEG-10477.0-2025-06-07,0
16.8,24.5,17.7,0.0,17.7,19.3,93,19.3,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-10-11,NEG-10477.0-2025-10-11,0
20.9,26.0,0.5,0.0,0.5,4.3,77,23.4,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-09-09,NEG-10477.0-2025-09-09,0
14.9,17.7,28.5,0.0,28.5,10.1,94,16.6,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-04-22,NEG-10477.0-2025-04-22,0
11.1,21.6,0.0,0.0,0.0,8.9,80,17.3,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2024-10-11,NEG-10477.0-2024-10-11,0
24.5,30.6,0.3,0.0,0.3,14.0,85,27.6,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-08-16,NEG-10477.0-2025-08-16,0
21.2,30.3,0.2,0.0,0.2,9.0,77,25.6,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-09-03,NEG-10477.0-2025-09-03,0
24.1,29.8,7.1,0.0,7.1,11.5,86,27.3,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-08-31,NEG-10477.0-2025-08-31,0
27.8,38.0,0.0,0.0,0.0,11.3,55,35.6,132.0,125.0,116.0,7.0,429.0,13.3,0.8,17576785.714285713,352.0,직영점,용산아이파크몰점,종로팀,37.5284,126.9639,10477.0,2025-07-30,NEG-10477.0-2025-07-30,0
-10.4,-1.0,2.4,1.68,0.0,18.7,60,-0.9,121.0,116.0,112.0,5.0,502.0,9.5,0.5,9083625.0,182.0,직영점,대방남부점,관악팀,37.5124,126.9262,10478.0,2026-01-19,NEG-10478.0-2026-01-19,0
-9.4,-1.0,0.0,0.0,0.0,19.9,67,0.9,121.0,116.0,112.0,5.0,502.0,9.5,0.5,9083625.0,182.0,직영점,대방남부점,관악팀,37.5124,126.9262,10478.0,2025-12-25,NEG-10478.0-2025-12-25,0
-10.9,-3.3,0.0,0.0,0.0,11.3,36,-4.6,121.0,116.0,112.0,5.0,502.0,9.5,0.5,9083625.0,182.0,직영점,대방남부점,관악팀,37.5124,126.9262,10478.0,2026-01-30,NEG-10478.0-2026-01-30,0
23.2,30.7,14.6,0.0,14.6,15.4,84,26.5,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-07-20,NEG-10481.0-2025-07-20,0
20.0,33.2,10.9,0.0,10.9,17.2,65,29.4,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-06-15,NEG-10481.0-2025-06-15,0
22.1,33.2,6.4,0.0,6.4,13.0,75,28.6,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-08-04,NEG-10481.0-2025-08-04,0
2.0,23.5,12.9,1.33,11.0,18.6,63,15.8,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-04-12,NEG-10481.0-2025-04-12,0
23.8,30.1,1.0,0.0,1.0,13.9,82,26.8,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-06-30,NEG-10481.0-2025-06-30,0
25.5,36.5,0.0,0.0,0.0,16.3,49,34.6,85.0,85.0,81.0,0.0,426.0,8.5,0.8,10112375.0,202.0,직영점,건대입구점,구리팀,37.5409,127.0685,10481.0,2025-07-10,NEG-10481.0-2025-07-10,0
8.1,17.8,0.8,0.0,0.8,15.8,86,15.0,117.0,109.0,98.0,8.0,470.11,5.1,0.4,6028339.285714285,121.0,직영점,전주인후점,전북팀,35.8343,127.1622,10485.0,2024-04-16,NEG-10485.0-2024-04-16,0
0.9,18.6,0.0,0.0,0.0,10.5,65,10.2,117.0,109.0,98.0,8.0,470.11,5.1,0.4,6028339.285714285,121.0,직영점,전주인후점,전북팀,35.8343,127.1622,10485.0,2024-03-31,NEG-10485.0-2024-03-31,0
10.5,24.4,0.0,0.0,0.0,11.5,65,16.4,117.0,109.0,98.0,8.0,470.11,5.1,0.4,6028339.285714285,121.0,직영점,전주인후점,전북팀,35.8343,127.1622,10485.0,2024-05-17,NEG-10485.0-2024-05-17,0
8.3,18.2,0.0,0.0,0.0,19.2,86,11.9,280.0,256.0,243.0,24.0,1073.65,9.9,0.8,11858607.142857144,237.0,직영점,대전태평점,대전팀,36.3246,127.3949,10486.0,2023-12-09,NEG-10486.0-2023-12-09,0
21.4,29.2,38.4,0.0,38.4,12.6,93,23.8,280.0,256.0,243.0,24.0,1073.65,9.9,0.8,11858607.142857144,237.0,직영점,대전태평점,대전팀,36.3246,127.3949,10486.0,2023-09-16,NEG-10486.0-2023-09-16,0
-1.9,13.5,0.0,0.0,0.0,6.8,71,4.6,280.0,256.0,243.0,24.0,1073.65,9.9,0.8,11858607.142857144,237.0,직영점,대전태평점,대전팀,36.3246,127.3949,10486.0,2023-11-21,NEG-10486.0-2023-11-21,0
22.2,34.3,0.0,0.0,0.0,22.5,69,28.4,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2024-08-31,NEG-10491.0-2024-08-31,0
-3.8,-0.5,0.0,0.0,0.0,24.7,65,1.0,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2025-01-29,NEG-10491.0-2025-01-29,0
-0.6,8.9,0.0,0.0,0.0,13.2,75,2.0,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2025-02-02,NEG-10491.0-2025-02-02,0
-0.7,9.1,0.0,0.0,0.0,14.1,76,1.3,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2025-01-25,NEG-10491.0-2025-01-25,0
25.5,34.1,1.6,0.0,1.6,9.3,80,28.8,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2024-08-07,NEG-10491.0-2024-08-07,0
22.0,28.8,21.7,0.0,21.7,18.4,93,24.3,160.0,150.0,146.0,10.0,636.0,8.9,0.5,11110446.42857143,222.0,직영점,대구칠곡네거리점,경북팀,35.9315,128.548,10491.0,2024-07-02,NEG-10491.0-2024-07-02,0
4.9,8.2,2.3,0.98,0.9,30.4,64,7.9,304.0,290.0,261.0,14.0,1008.0,14.3,1.0,16662839.285714284,333.0,직영점,제주동문시장점,제주팀,33.5129,126.5265,10492.0,2024-03-08,NEG-10492.0-2024-03-08,0
10.8,16.0,0.7,0.0,0.7,10.5,77,14.2,304.0,290.0,261.0,14.0,1008.0,14.3,1.0,16662839.285714284,333.0,직영점,제주동문시장점,제주팀,33.5129,126.5265,10492.0,2024-04-06,NEG-10492.0-2024-04-06,0
6.5,9.8,18.6,0.0,18.6,23.7,93,9.7,304.0,290.0,261.0,14.0,1008.0,14.3,1.0,16662839.285714284,333.0,직영점,제주동문시장점,제주팀,33.5129,126.5265,10492.0,2024-01-21,NEG-10492.0-2024-01-21,0
22.8,25.9,3.9,0.0,3.9,30.2,85,24.5,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-07-03,NEG-10493.0-2024-07-03,0
23.6,29.6,12.8,0.0,12.8,19.9,86,25.9,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-07-16,NEG-10493.0-2024-07-16,0
-5.6,0.9,6.6,1.47,4.5,12.4,67,-1.0,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-01-17,NEG-10493.0-2024-01-17,0
23.5,30.0,0.9,0.0,0.9,12.9,89,27.0,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2025-08-15,NEG-10493.0-2025-08-15,0
14.6,25.0,0.2,0.0,0.2,12.6,80,20.2,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-05-21,NEG-10493.0-2024-05-21,0
-0.3,10.1,1.4,0.0,1.4,15.7,69,4.7,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-03-11,NEG-10493.0-2024-03-11,0
-7.5,4.9,1.6,0.7,0.6,35.7,57,-0.2,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-03-02,NEG-10493.0-2024-03-02,0
15.8,22.5,2.7,0.0,2.7,11.0,87,19.4,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2025-10-12,NEG-10493.0-2025-10-12,0
19.6,27.6,0.1,0.0,0.1,16.6,85,24.9,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-07-01,NEG-10493.0-2024-07-01,0
17.7,27.8,0.2,0.0,0.2,19.8,68,25.4,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-06-16,NEG-10493.0-2024-06-16,0
19.9,27.5,0.0,0.0,0.0,11.1,82,24.1,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2025-09-14,NEG-10493.0-2025-09-14,0
26.2,30.9,0.4,0.0,0.4,33.7,83,28.0,187.0,175.0,162.0,12.0,899.0,7.7,0.3,9190107.142857144,184.0,직영점,인천가좌시장점,북인천팀,37.495,126.6819,10493.0,2024-07-28,NEG-10493.0-2024-07-28,0
10.4,18.6,18.7,0.0,18.7,21.6,73,13.4,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2026-03-31,NEG-10494.0-2026-03-31,0
-6.5,0.2,0.0,0.0,0.0,24.4,29,0.8,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2026-02-07,NEG-10494.0-2026-02-07,0
10.2,15.6,10.7,0.0,10.7,8.6,77,13.7,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2026-04-17,NEG-10494.0-2026-04-17,0
5.3,22.1,0.0,0.0,0.0,20.3,56,13.7,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2026-04-03,NEG-10494.0-2026-04-03,0
-7.7,-1.5,0.0,0.0,0.0,21.5,31,0.3,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2026-01-01,NEG-10494.0-2026-01-01,0
-2.4,6.7,0.0,0.0,0.0,25.0,38,4.8,196.0,180.0,167.0,16.0,640.0,10.3,0.3,12068053.57142857,241.0,직영점,칠곡왜관점,경북팀,35.9872,128.3985,10494.0,2025-12-21,NEG-10494.0-2025-12-21,0
-3.5,8.9,0.0,0.0,0.0,14.8,67,3.2,260.0,255.0,235.0,5.0,1017.0,13.6,0.8,16495250.0,330.0,직영점,울산무거점,울산팀,35.5458,129.2615,10498.0,2025-12-15,NEG-10498.0-2025-12-15,0
-0.2,12.6,0.0,0.0,0.0,18.3,62,5.9,260.0,255.0,235.0,5.0,1017.0,13.6,0.8,16495250.0,330.0,직영점,울산무거점,울산팀,35.5458,129.2615,10498.0,2025-11-21,NEG-10498.0-2025-11-21,0
-3.7,9.8,0.0,0.0,0.0,11.0,54,1.4,260.0,255.0,235.0,5.0,1017.0,13.6,0.8,16495250.0,330.0,직영점,울산무거점,울산팀,35.5458,129.2615,10498.0,2025-12-22,NEG-10498.0-2025-12-22,0
19.6,24.4,3.3,0.0,3.3,10.4,93,21.8,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-10-05,NEG-10499.0-2025-10-05,0
0.3,8.0,0.8,0.0,0.8,16.9,79,6.2,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-12-17,NEG-10499.0-2025-12-17,0
2.3,10.7,0.0,0.0,0.0,13.7,70,7.6,130.0,126.0,117.0,4.0,528.0,6.1,0.4,6347839.285714285,127.0,직영점,전주평화점,전북팀,35.787,127.1324,10499.0,2025-11-21,NEG-10499.0-2025-11-21,0
16.2,28.6,0.0,0.0,0.0,20.2,77,23.2,272.0,252.0,232.0,20.0,860.0,10.7,0.6,11877053.57142857,238.0,직영점,인천검암점,북인천팀,37.5653,126.6768,10500.0,2024-06-10,NEG-10500.0-2024-06-10,0
12.3,23.1,0.2,0.0,0.2,16.2,53,17.9,272.0,252.0,232.0,20.0,860.0,10.7,0.6,11877053.57142857,238.0,직영점,인천검암점,북인천팀,37.5653,126.6768,10500.0,2024-05-01,NEG-10500.0-2024-05-01,0
15.4,23.4,3.8,0.0,3.8,22.3,80,18.7,272.0,252.0,232.0,20.0,860.0,10.7,0.6,11877053.57142857,238.0,직영점,인천검암점,북인천팀,37.5653,126.6768,10500.0,2024-05-26,NEG-10500.0-2024-05-26,0
16.1,26.6,0.0,0.0,0.0,8.9,80,21.4,150.0,150.0,130.0,0.0,643.0,8.6,0.9,7956660.714285715,159.0,직영점,상봉역점,구리팀,37.5963,127.0843,10503.0,2025-09-27,NEG-10503.0-2025-09-27,0
