temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
22.7,26.9,1.5,0.0,1.5,12.5,90,25.0,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-10-13,NEG-11108.0-2025-10-13,0
3.7,15.3,0.0,0.0,0.0,12.4,57,9.4,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-04-02,NEG-11108.0-2025-04-02,0
6.8,13.5,4.6,0.0,4.6,36.0,74,11.2,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-04-14,NEG-11108.0-2025-04-14,0
13.6,19.9,4.4,0.0,4.4,12.7,80,16.7,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-10-31,NEG-11108.0-2025-10-31,0
9.0,20.5,0.0,0.0,0.0,17.7,57,15.2,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-05-02,NEG-11108.0-2025-05-02,0
8.4,18.1,0.0,0.0,0.0,14.4,67,13.1,306.0,261.0,239.0,45.0,1146.59,10.2,1.1,14582410.714285716,292.0,직영점,서귀포혁신도시점,제주팀,33.2477,126.5149,11108.0,2025-10-29,NEG-11108.0-2025-10-29,0
18.8,26.0,2.1,0.0,2.1,11.8,85,22.0,577.0,541.0,533.0,36.0,1897.52,25.9,1.1,27073125.0,541.0,직영점,엔터식스안양역점,관악팀,37.4011,126.923,11124.0,2024-09-26,NEG-11124.0-2024-09-26,0
13.2,20.9,0.1,0.0,0.1,13.5,74,17.7,577.0,541.0,533.0,36.0,1897.52,25.9,1.1,27073125.0,541.0,직영점,엔터식스안양역점,관악팀,37.4011,126.923,11124.0,2024-10-10,NEG-11124.0-2024-10-10,0
20.9,28.5,0.0,0.0,0.0,12.6,80,25.4,577.0,541.0,533.0,36.0,1897.52,25.9,1.1,27073125.0,541.0,직영점,엔터식스안양역점,관악팀,37.4011,126.923,11124.0,2024-09-01,NEG-11124.0-2024-09-01,0
18.4,29.2,0.6,0.0,0.6,19.0,82,21.3,300.16,251.0,236.0,49.16,992.8,10.4,0.6,11797803.57142857,236.0,직영점,청주주중점,충북팀,36.6778,127.497,11131.0,2025-05-20,NEG-11131.0-2025-05-20,0
8.1,19.9,0.0,0.0,0.0,24.1,46,14.7,300.16,251.0,236.0,49.16,992.8,10.4,0.6,11797803.57142857,236.0,직영점,청주주중점,충북팀,36.6778,127.497,11131.0,2025-04-28,NEG-11131.0-2025-04-28,0
12.0,25.5,0.0,0.0,0.0,20.6,65,15.9,300.16,251.0,236.0,49.16,992.8,10.4,0.6,11797803.57142857,236.0,직영점,청주주중점,충북팀,36.6778,127.497,11131.0,2025-04-17,NEG-11131.0-2025-04-17,0
5.2,13.1,0.0,0.0,0.0,16.8,50,9.9,224.7,216.0,203.0,8.7,1303.6,9.3,0.5,10428303.57142857,209.0,직영점,창원대방점,창원팀,35.209,128.7067,11143.0,2025-10-28,NEG-11143.0-2025-10-28,0
17.6,23.2,0.2,0.0,0.2,18.7,79,20.8,224.7,216.0,203.0,8.7,1303.6,9.3,0.5,10428303.57142857,209.0,직영점,창원대방점,창원팀,35.209,128.7067,11143.0,2025-10-09,NEG-11143.0-2025-10-09,0
23.8,27.9,3.7,0.0,3.7,21.3,90,26.0,224.7,216.0,203.0,8.7,1303.6,9.3,0.5,10428303.57142857,209.0,직영점,창원대방점,창원팀,35.209,128.7067,11143.0,2025-09-01,NEG-11143.0-2025-09-01,0
-3.6,7.8,0.0,0.0,0.0,20.1,67,0.0,395.0,363.0,348.0,32.0,1459.9,10.0,0.6,13522142.857142856,270.0,직영점,동탄목동점,수원팀,37.1818,127.1229,11145.0,2025-01-01,NEG-11145.0-2025-01-01,0
-2.0,4.8,0.0,0.0,0.0,11.9,62,1.6,395.0,363.0,348.0,32.0,1459.9,10.0,0.6,13522142.857142856,270.0,직영점,동탄목동점,수원팀,37.1818,127.1229,11145.0,2024-12-04,NEG-11145.0-2024-12-04,0
0.4,10.2,0.0,0.0,0.0,7.7,74,5.6,395.0,363.0,348.0,32.0,1459.9,10.0,0.6,13522142.857142856,270.0,직영점,동탄목동점,수원팀,37.1818,127.1229,11145.0,2024-11-20,NEG-11145.0-2024-11-20,0
2.2,15.2,0.0,0.0,0.0,4.3,77,8.7,300.0,275.0,253.0,25.0,994.5,9.9,0.6,11993214.285714284,240.0,직영점,여주하동점,용인팀,37.2982,127.6233,11148.0,2025-10-29,NEG-11148.0-2025-10-29,0
16.5,20.4,35.1,0.0,35.1,17.1,93,19.1,300.0,275.0,253.0,25.0,994.5,9.9,0.6,11993214.285714284,240.0,직영점,여주하동점,용인팀,37.2982,127.6233,11148.0,2025-10-06,NEG-11148.0-2025-10-06,0
22.3,29.0,0.3,0.0,0.3,9.3,82,25.7,300.0,275.0,253.0,25.0,994.5,9.9,0.6,11993214.285714284,240.0,직영점,여주하동점,용인팀,37.2982,127.6233,11148.0,2025-09-02,NEG-11148.0-2025-09-02,0
24.8,31.4,1.8,0.0,1.8,17.4,79,28.4,400.0,349.0,341.0,51.0,1322.3,7.8,0.6,8833839.285714285,177.0,직영점,부산신세계프리미엄아울렛점,동부산팀,35.3249,129.2361,11149.0,2025-08-07,NEG-11149.0-2025-08-07,0
24.5,32.0,0.3,0.0,0.3,20.2,80,29.4,400.0,349.0,341.0,51.0,1322.3,7.8,0.6,8833839.285714285,177.0,직영점,부산신세계프리미엄아울렛점,동부산팀,35.3249,129.2361,11149.0,2025-08-25,NEG-11149.0-2025-08-25,0
24.4,30.5,0.0,0.0,0.0,13.2,85,28.8,400.0,349.0,341.0,51.0,1322.3,7.8,0.6,8833839.285714285,177.0,직영점,부산신세계프리미엄아울렛점,동부산팀,35.3249,129.2361,11149.0,2025-08-01,NEG-11149.0-2025-08-01,0
-5.5,3.4,0.0,0.0,0.0,11.0,56,0.8,261.0,238.0,232.0,23.0,897.6,9.9,0.5,9995946.42857143,200.0,직영점,경기광주양벌동점,용인팀,37.3713,127.2464,11150.0,2025-01-04,NEG-11150.0-2025-01-04,0
4.8,15.5,0.1,0.0,0.1,22.7,56,8.7,261.0,238.0,232.0,23.0,897.6,9.9,0.5,9995946.42857143,200.0,직영점,경기광주양벌동점,용인팀,37.3713,127.2464,11150.0,2025-03-15,NEG-11150.0-2025-03-15,0
-2.3,9.0,0.0,0.0,0.0,15.6,66,1.1,261.0,238.0,232.0,23.0,897.6,9.9,0.5,9995946.42857143,200.0,직영점,경기광주양벌동점,용인팀,37.3713,127.2464,11150.0,2025-01-25,NEG-11150.0-2025-01-25,0
-2.2,5.3,0.0,0.0,0.0,26.3,40,3.6,307.6,268.0,260.0,39.6,1105.98,9.2,0.5,9857928.57142857,197.0,직영점,구미원평칠성로점,경북팀,36.1252,128.3566,11151.0,2025-02-17,NEG-11151.0-2025-02-17,0
9.6,27.9,0.0,0.0,0.0,15.3,62,17.7,307.6,268.0,260.0,39.6,1105.98,9.2,0.5,9857928.57142857,197.0,직영점,구미원평칠성로점,경북팀,36.1252,128.3566,11151.0,2025-05-13,NEG-11151.0-2025-05-13,0
5.9,25.9,0.0,0.0,0.0,19.0,49,17.5,307.6,268.0,260.0,39.6,1105.98,9.2,0.5,9857928.57142857,197.0,직영점,구미원평칠성로점,경북팀,36.1252,128.3566,11151.0,2025-04-11,NEG-11151.0-2025-04-11,0
-1.1,15.1,0.0,0.0,0.0,10.5,66,6.0,826.0,798.0,783.0,28.0,3298.89,12.2,0.8,15368339.285714284,307.0,직영점,포천송우리점,강북팀,37.8253,127.145,11153.0,2025-04-03,NEG-11153.0-2025-04-03,0
5.1,20.8,0.0,0.0,0.0,11.8,72,13.8,826.0,798.0,783.0,28.0,3298.89,12.2,0.8,15368339.285714284,307.0,직영점,포천송우리점,강북팀,37.8253,127.145,11153.0,2025-04-23,NEG-11153.0-2025-04-23,0
6.4,17.6,0.3,0.0,0.3,10.5,72,11.8,826.0,798.0,783.0,28.0,3298.89,12.2,0.8,15368339.285714284,307.0,직영점,포천송우리점,강북팀,37.8253,127.145,11153.0,2025-05-07,NEG-11153.0-2025-05-07,0
23.0,30.8,0.0,0.0,0.0,10.8,86,27.6,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2025-08-05,NEG-11154.0-2025-08-05,0
-4.8,5.2,0.0,0.0,0.0,21.8,54,-0.1,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2025-02-13,NEG-11154.0-2025-02-13,0
18.5,25.8,16.8,0.0,16.8,17.3,85,21.3,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2025-09-24,NEG-11154.0-2025-09-24,0
-5.3,1.2,4.0,2.24,0.8,22.8,76,0.2,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2024-12-21,NEG-11154.0-2024-12-21,0
-3.7,7.2,0.0,0.0,0.0,8.5,79,0.1,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2025-01-21,NEG-11154.0-2025-01-21,0
24.0,29.4,21.2,0.0,21.2,21.6,89,26.6,870.0,817.0,809.0,53.0,2889.93,25.5,2.8,31625642.85714286,633.0,직영점,평택고덕브리티시점,평택팀,37.0444,127.0419,11154.0,2025-09-01,NEG-11154.0-2025-09-01,0
2.0,5.4,8.2,0.35,7.7,16.7,87,4.3,302.0,273.0,265.0,29.0,997.8,6.5,0.5,7485000.0,150.0,직영점,원주태장2호점,춘천원주팀,37.3576,127.9567,11156.0,2026-03-02,NEG-11156.0-2026-03-02,0
-3.6,3.7,0.0,0.0,0.0,14.5,64,0.0,302.0,273.0,265.0,29.0,997.8,6.5,0.5,7485000.0,150.0,직영점,원주태장2호점,춘천원주팀,37.3576,127.9567,11156.0,2026-01-04,NEG-11156.0-2026-01-04,0
-1.0,8.6,0.0,0.0,0.0,6.6,78,0.6,302.0,273.0,265.0,29.0,997.8,6.5,0.5,7485000.0,150.0,직영점,원주태장2호점,춘천원주팀,37.3576,127.9567,11156.0,2026-01-16,NEG-11156.0-2026-01-16,0
2.8,10.4,0.0,0.0,0.0,18.2,44,7.8,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2024-12-03,NEG-11157.0-2024-12-03,0
9.3,21.1,0.0,0.0,0.0,10.4,73,14.4,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2024-04-13,NEG-11157.0-2024-04-13,0
-9.4,0.4,0.0,0.0,0.0,27.8,40,-0.1,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2025-02-08,NEG-11157.0-2025-02-08,0
14.9,19.0,0.0,0.0,0.0,18.6,72,18.2,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2024-05-25,NEG-11157.0-2024-05-25,0
0.6,7.2,9.5,0.42,8.9,21.6,85,0.4,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2025-02-12,NEG-11157.0-2025-02-12,0
13.1,14.9,28.3,0.0,28.3,29.8,95,14.4,307.0,255.0,240.0,52.0,999.42,5.3,0.5,9019071.42857143,180.0,직영점,부산일광신도시점,동부산팀,35.2583,129.2224,11157.0,2024-04-29,NEG-11157.0-2024-04-29,0
-8.5,-0.2,0.0,0.0,0.0,18.9,42,-2.3,301.0,261.0,253.0,40.0,993.8,9.5,0.5,14531892.857142856,291.0,직영점,원주단구2호점,춘천원주팀,37.3266,127.9573,11158.0,2025-02-23,NEG-11158.0-2025-02-23,0
-12.2,-3.3,0.0,0.0,0.0,9.7,66,-2.3,301.0,261.0,253.0,40.0,993.8,9.5,0.5,14531892.857142856,291.0,직영점,원주단구2호점,춘천원주팀,37.3266,127.9573,11158.0,2024-12-22,NEG-11158.0-2024-12-22,0
-11.4,-5.3,0.0,0.0,0.0,17.4,79,-0.1,301.0,261.0,253.0,40.0,993.8,9.5,0.5,14531892.857142856,291.0,직영점,원주단구2호점,춘천원주팀,37.3266,127.9573,11158.0,2025-01-29,NEG-11158.0-2025-01-29,0
0.0,5.9,29.6,8.05,18.1,25.4,76,2.2,306.0,284.0,269.0,22.0,977.52,11.6,0.6,13085803.57142857,262.0,직영점,평택죽백점,평택팀,37.0148,127.1129,11160.0,2025-03-03,NEG-11160.0-2025-03-03,0
-5.9,1.2,0.0,0.0,0.0,20.4,50,0.1,306.0,284.0,269.0,22.0,977.52,11.6,0.6,13085803.57142857,262.0,직영점,평택죽백점,평택팀,37.0148,127.1129,11160.0,2025-02-22,NEG-11160.0-2025-02-22,0
6.3,22.9,0.0,0.0,0.0,36.0,70,12.2,306.0,284.0,269.0,22.0,977.52,11.6,0.6,13085803.57142857,262.0,직영점,평택죽백점,평택팀,37.0148,127.1129,11160.0,2025-03-25,NEG-11160.0-2025-03-25,0
1.1,16.6,0.0,0.0,0.0,16.9,52,11.0,332.8,248.0,233.0,84.8,1106.87,9.6,0.8,9602839.285714284,192.0,직영점,광양터미널점,전남팀,34.9698,127.5908,11161.0,2026-04-08,NEG-11161.0-2026-04-08,0
0.5,13.9,0.0,0.0,0.0,16.0,46,7.6,332.8,248.0,233.0,84.8,1106.87,9.6,0.8,9602839.285714284,192.0,직영점,광양터미널점,전남팀,34.9698,127.5908,11161.0,2026-02-20,NEG-11161.0-2026-02-20,0
-3.0,5.1,0.0,0.0,0.0,22.3,47,2.7,332.8,248.0,233.0,84.8,1106.87,9.6,0.8,9602839.285714284,192.0,직영점,광양터미널점,전남팀,34.9698,127.5908,11161.0,2026-01-27,NEG-11161.0-2026-01-27,0
-3.6,12.3,0.0,0.0,0.0,15.5,65,1.1,307.0,255.0,240.0,52.0,983.19,8.0,0.6,8874125.0,177.0,직영점,아산남성점,충남팀,36.785,126.9537,11162.0,2026-02-25,NEG-11162.0-2026-02-25,0
-9.2,-3.8,0.0,0.0,0.0,22.9,50,0.0,307.0,255.0,240.0,52.0,983.19,8.0,0.6,8874125.0,177.0,직영점,아산남성점,충남팀,36.785,126.9537,11162.0,2025-12-26,NEG-11162.0-2025-12-26,0
-5.0,3.2,0.0,0.0,0.0,12.8,57,2.1,307.0,255.0,240.0,52.0,983.19,8.0,0.6,8874125.0,177.0,직영점,아산남성점,충남팀,36.785,126.9537,11162.0,2025-12-30,NEG-11162.0-2025-12-30,0
-2.8,11.9,0.0,0.0,0.0,16.1,61,0.9,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2026-02-25,NEG-11163.0-2026-02-25,0
-0.6,10.4,0.0,0.0,0.0,8.0,70,0.7,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2025-03-09,NEG-11163.0-2025-03-09,0
8.8,21.9,0.0,0.0,0.0,21.0,70,15.3,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2025-05-19,NEG-11163.0-2025-05-19,0
-1.9,10.6,0.5,0.0,0.5,20.0,79,0.1,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2026-02-05,NEG-11163.0-2026-02-05,0
-10.1,2.1,0.0,0.0,0.0,11.9,53,-1.1,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2026-02-09,NEG-11163.0-2026-02-09,0
10.9,15.2,4.1,0.0,4.1,27.8,90,13.4,312.7,282.9,267.9,29.8,998.48,10.8,0.6,13369642.857142856,267.0,직영점,천안신당점,충남팀,36.8599,127.1513,11163.0,2025-05-10,NEG-11163.0-2025-05-10,0
9.9,25.6,0.0,0.0,0.0,15.4,54,16.9,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2026-04-16,NEG-11168.0-2026-04-16,0
4.1,17.0,0.0,0.0,0.0,13.5,73,9.7,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2026-03-26,NEG-11168.0-2026-03-26,0
-2.5,4.9,0.0,0.0,0.0,14.0,41,2.5,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2026-02-23,NEG-11168.0-2026-02-23,0
14.1,28.7,0.0,0.0,0.0,15.5,58,20.7,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2025-05-30,NEG-11168.0-2025-05-30,0
5.8,16.2,0.0,0.0,0.0,25.7,50,12.1,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2025-04-25,NEG-11168.0-2025-04-25,0
10.8,14.6,16.0,0.0,16.0,18.7,79,12.6,289.0,235.0,222.0,54.0,1921.66,15.7,0.9,21242410.714285713,425.0,직영점,인천검단신도시점,북인천팀,37.5914,126.7089,11168.0,2025-05-01,NEG-11168.0-2025-05-01,0
20.8,28.6,23.8,0.0,23.8,16.3,85,24.9,311.0,232.0,210.0,79.0,1052.09,19.6,0.9,22971482.14285714,459.0,직영점,구산역점,신촌팀,37.6118,126.9169,11169.0,2025-07-14,NEG-11169.0-2025-07-14,0
16.8,22.5,25.7,0.0,25.7,14.1,84,19.5,311.0,232.0,210.0,79.0,1052.09,19.6,0.9,22971482.14285714,459.0,직영점,구산역점,신촌팀,37.6118,126.9169,11169.0,2025-09-20,NEG-11169.0-2025-09-20,0
25.0,35.3,0.1,0.0,0.1,6.5,73,29.1,311.0,232.0,210.0,79.0,1052.09,19.6,0.9,22971482.14285714,459.0,직영점,구산역점,신촌팀,37.6118,126.9169,11169.0,2025-07-08,NEG-11169.0-2025-07-08,0
-4.9,-0.1,0.0,0.0,0.0,15.5,48,1.5,828.54,710.47,695.47,118.07,2738.99,11.1,0.0,13758625.0,275.0,직영점,수유시장2호점,강북팀,37.6307,127.0227,11175.0,2025-12-21,NEG-11175.0-2025-12-21,0
-5.8,0.6,0.0,0.0,0.0,18.3,59,0.1,828.54,710.47,695.47,118.07,2738.99,11.1,0.0,13758625.0,275.0,직영점,수유시장2호점,강북팀,37.6307,127.0227,11175.0,2026-01-07,NEG-11175.0-2026-01-07,0
-4.8,1.5,0.0,0.0,0.0,12.1,52,1.2,828.54,710.47,695.47,118.07,2738.99,11.1,0.0,13758625.0,275.0,직영점,수유시장2호점,강북팀,37.6307,127.0227,11175.0,2025-12-30,NEG-11175.0-2025-12-30,0
25.1,29.2,1.3,0.0,1.3,17.4,88,27.8,567.0,503.0,488.0,64.0,2710.17,12.4,0.8,13340303.57142857,267.0,직영점,군산본점,전북팀,35.9695,126.7145,11176.0,2025-07-01,NEG-11176.0-2025-07-01,0
14.4,22.6,0.0,0.0,0.0,22.8,75,16.9,567.0,503.0,488.0,64.0,2710.17,12.4,0.8,13340303.57142857,267.0,직영점,군산본점,전북팀,35.9695,126.7145,11176.0,2025-04-17,NEG-11176.0-2025-04-17,0
25.8,29.6,0.6,0.0,0.6,17.8,85,29.6,567.0,503.0,488.0,64.0,2710.17,12.4,0.8,13340303.57142857,267.0,직영점,군산본점,전북팀,35.9695,126.7145,11176.0,2025-07-06,NEG-11176.0-2025-07-06,0
16.1,27.8,0.0,0.0,0.0,13.0,57,22.6,524.0,404.0,375.0,120.0,1735.48,11.2,0.8,10991714.285714284,220.0,직영점,고양신원점,일산팀,37.663,126.8924,11178.0,2025-05-31,NEG-11178.0-2025-05-31,0
25.8,35.5,0.0,0.0,0.0,12.1,65,29.9,524.0,404.0,375.0,120.0,1735.48,11.2,0.8,10991714.285714284,220.0,직영점,고양신원점,일산팀,37.663,126.8924,11178.0,2025-07-09,NEG-11178.0-2025-07-09,0
22.8,30.9,0.0,0.0,0.0,8.1,83,27.0,524.0,404.0,375.0,120.0,1735.48,11.2,0.8,10991714.285714284,220.0,직영점,고양신원점,일산팀,37.663,126.8924,11178.0,2025-07-23,NEG-11178.0-2025-07-23,0
0.2,12.6,0.0,0.0,0.0,15.3,52,7.8,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2026-04-07,NEG-11195.0-2026-04-07,0
23.4,29.6,17.6,0.0,17.6,13.9,87,26.5,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2025-08-26,NEG-11195.0-2025-08-26,0
22.7,30.0,27.0,0.0,27.0,19.0,90,25.5,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2025-09-06,NEG-11195.0-2025-09-06,0
7.8,18.6,1.5,0.0,1.5,6.3,62,10.8,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2026-03-30,NEG-11195.0-2026-03-30,0
-5.3,4.3,0.4,0.21,0.1,5.9,72,-1.5,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2026-02-10,NEG-11195.0-2026-02-10,0
15.2,18.0,21.1,0.0,21.1,12.4,94,17.1,823.0,696.0,688.0,127.0,2721.0,16.9,1.1,17845446.42857143,357.0,직영점,모다아울렛구리남양주점,구리팀,37.6333,127.1159,11195.0,2025-10-10,NEG-11195.0-2025-10-10,0
-5.2,0.1,0.0,0.0,0.0,18.2,38,1.9,805.45,674.0,659.0,131.45,0.0,21.4,1.3,23211053.57142857,464.0,직영점,대구산격유통단지점,경북팀,35.9063,128.6097,11198.0,2025-12-31,NEG-11198.0-2025-12-31,0
3.9,16.9,0.0,0.0,0.0,5.8,57,10.7,805.45,674.0,659.0,131.45,0.0,21.4,1.3,23211053.57142857,464.0,직영점,대구산격유통단지점,경북팀,35.9063,128.6097,11198.0,2025-11-15,NEG-11198.0-2025-11-15,0
3.9,13.5,0.0,0.0,0.0,12.5,59,9.6,805.45,674.0,659.0,131.45,0.0,21.4,1.3,23211053.57142857,464.0,직영점,대구산격유통단지점,경북팀,35.9063,128.6097,11198.0,2025-10-28,NEG-11198.0-2025-10-28,0
9.7,19.0,0.0,0.0,0.0,25.8,56,16.1,434.0,340.0,318.0,94.0,0.0,11.2,0.8,12734303.57142857,255.0,직영점,북수원2호점,수원팀,37.3065,127.0018,11218.0,2026-05-08,NEG-11218.0-2026-05-08,0
1.5,9.8,1.2,0.0,1.2,18.2,72,5.1,434.0,340.0,318.0,94.0,0.0,11.2,0.8,12734303.57142857,255.0,직영점,북수원2호점,수원팀,37.3065,127.0018,11218.0,2026-03-03,NEG-11218.0-2026-03-03,0
-3.6,5.7,0.0,0.0,0.0,12.9,58,2.2,434.0,340.0,318.0,94.0,0.0,11.2,0.8,12734303.57142857,255.0,직영점,북수원2호점,수원팀,37.3065,127.0018,11218.0,2026-02-16,NEG-11218.0-2026-02-16,0
10.2,20.7,0.0,0.0,0.0,8.3,61,15.5,320.0,295.0,287.0,25.0,0.0,11.0,0.8,11635732.142857144,233.0,직영점,광주학동역점,전남팀,35.1322,126.9295,11222.0,2026-05-02,NEG-11222.0-2026-05-02,0
4.8,21.5,0.0,0.0,0.0,10.8,63,12.1,320.0,295.0,287.0,25.0,0.0,11.0,0.8,11635732.142857144,233.0,직영점,광주학동역점,전남팀,35.1322,126.9295,11222.0,2026-03-29,NEG-11222.0-2026-03-29,0
-2.2,7.5,0.2,0.0,0.2,21.8,68,2.0,320.0,295.0,287.0,25.0,0.0,11.0,0.8,11635732.142857144,233.0,직영점,광주학동역점,전남팀,35.1322,126.9295,11222.0,2026-03-09,NEG-11222.0-2026-03-09,0
24.7,34.0,4.4,0.0,4.4,10.0,81,30.5,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-08-07,NEG-70203.0-2024-08-07,0
23.3,29.8,2.2,0.0,2.2,19.7,81,28.5,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-08-14,NEG-70203.0-2024-08-14,0
-6.7,4.3,0.0,0.0,0.0,23.9,41,2.1,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-03-02,NEG-70203.0-2024-03-02,0
4.7,8.9,22.2,0.0,22.2,33.8,80,7.7,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-03-26,NEG-70203.0-2024-03-26,0
3.3,16.2,0.0,0.0,0.0,12.0,72,11.0,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-03-31,NEG-70203.0-2024-03-31,0
27.2,33.5,0.0,0.0,0.0,23.4,73,28.9,76.5,76.5,72.5,0.0,0.0,1.0,0.0,,,유통점,GS슈퍼포항두호점,울산팀,36.0641,129.3826,70203.0,2024-07-23,NEG-70203.0-2024-07-23,0
0.4,14.2,0.0,0.0,0.0,14.0,68,8.9,36.0,36.0,0.0,0.0,0.0,0.7,0.0,,,유통점,롯데마트영종도점,남인천팀,37.4927,126.4912,70656.0,2025-04-01,NEG-70656.0-2025-04-01,0
-2.3,11.8,0.0,0.0,0.0,16.0,81,4.3,36.0,36.0,0.0,0.0,0.0,0.7,0.0,,,유통점,롯데마트영종도점,남인천팀,37.4927,126.4912,70656.0,2025-03-10,NEG-70656.0-2025-03-10,0
4.2,20.4,0.0,0.0,0.0,13.5,65,14.8,36.0,36.0,0.0,0.0,0.0,0.7,0.0,,,유통점,롯데마트영종도점,남인천팀,37.4927,126.4912,70656.0,2025-04-11,NEG-70656.0-2025-04-11,0
